action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15698926,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccc(Cl)cc4)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '16.91', 'le': '0.34', 'lle': '3.07', 'sei': '7.02'}",CHEMBL3613178,,CHEMBL3613178,7.00,0,http://www.openphacts.org/units/Nanomolar,2499642,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
,,15698927,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccc(OC)cc4)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '17.83', 'le': '0.34', 'lle': '4.01', 'sei': '6.70'}",CHEMBL3613179,,CHEMBL3613179,7.30,0,http://www.openphacts.org/units/Nanomolar,2499643,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,15698928,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccncc4)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '18.40', 'le': '0.35', 'lle': '4.33', 'sei': '6.21'}",CHEMBL3613180,,CHEMBL3613180,7.00,0,http://www.openphacts.org/units/Nanomolar,2499644,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
,,15698929,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccc(CN)cc4)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '18.35', 'le': '0.35', 'lle': '4.75', 'sei': '5.96'}",CHEMBL3613181,,CHEMBL3613181,7.50,0,http://www.openphacts.org/units/Nanomolar,2499645,=,1,1,=,,IC50,nM,,32.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,32.0
,,15698930,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccc(C(=O)O)cc4)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '16.53', 'le': '0.32', 'lle': '4.03', 'sei': '5.11'}",CHEMBL3613182,,CHEMBL3613182,7.00,0,http://www.openphacts.org/units/Nanomolar,2499646,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
,,15698931,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(Br)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.10', 'le': '0.45', 'lle': '4.93', 'sei': '7.32'}",CHEMBL3613183,,CHEMBL3613183,7.30,0,http://www.openphacts.org/units/Nanomolar,2499647,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,15698932,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '20.03', 'le': '0.38', 'lle': '4.32', 'sei': '7.62'}",CHEMBL3613184,,CHEMBL3613184,7.60,0,http://www.openphacts.org/units/Nanomolar,2499648,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,15698933,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccccc4C)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '20.04', 'le': '0.38', 'lle': '4.30', 'sei': '7.90'}",CHEMBL3613185,,CHEMBL3613185,7.89,0,http://www.openphacts.org/units/Nanomolar,2499649,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698934,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4cccc(C)c4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '20.04', 'le': '0.38', 'lle': '4.30', 'sei': '7.90'}",CHEMBL3613186,,CHEMBL3613186,7.89,0,http://www.openphacts.org/units/Nanomolar,2499650,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698935,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccc(C)cc4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '20.04', 'le': '0.38', 'lle': '4.30', 'sei': '7.90'}",CHEMBL3613187,,CHEMBL3613187,7.89,0,http://www.openphacts.org/units/Nanomolar,2499651,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698936,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4cccc(C(F)(F)F)c4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '16.09', 'le': '0.32', 'lle': '2.90', 'sei': '7.22'}",CHEMBL3613188,,CHEMBL3613188,7.20,0,http://www.openphacts.org/units/Nanomolar,2499652,=,1,1,=,,IC50,nM,,63.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,63.0
,,15698937,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.94', 'le': '0.38', 'lle': '4.91', 'sei': '6.57'}",CHEMBL3613189,,CHEMBL3613189,7.89,0,http://www.openphacts.org/units/Nanomolar,2499653,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698938,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccncc4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '20.24', 'le': '0.39', 'lle': '5.03', 'sei': '6.83'}",CHEMBL3613190,,CHEMBL3613190,7.70,0,http://www.openphacts.org/units/Nanomolar,2499654,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
,,15698939,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(C(=O)O)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.56', 'le': '0.39', 'lle': '5.49', 'sei': '4.96'}",CHEMBL3612079,,CHEMBL3612079,6.80,0,http://www.openphacts.org/units/Nanomolar,2499655,=,1,1,=,,IC50,nM,,160.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,160.0
,,15698940,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.54', 'le': '0.38', 'lle': '4.28', 'sei': '6.21'}",CHEMBL3613192,,CHEMBL3613192,6.20,0,http://www.openphacts.org/units/Nanomolar,2499657,=,1,1,=,,IC50,nM,,630.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,630.0
,,15698941,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(Cl)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '22.79', 'le': '0.48', 'lle': '5.44', 'sei': '7.72'}",CHEMBL3613193,,CHEMBL3613193,7.70,0,http://www.openphacts.org/units/Nanomolar,2499658,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
,,15698942,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc(S(=O)(=O)NC)cc1Nc1ncnc2[nH]ccc12,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '15.65', 'le': '0.31', 'lle': '3.55', 'sei': '4.65'}",CHEMBL3613194,,CHEMBL3613194,5.20,0,http://www.openphacts.org/units/Nanomolar,2499659,=,1,1,=,,IC50,nM,,6300.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,6300.0
,,15698943,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '21.08', 'le': '0.42', 'lle': '5.62', 'sei': '7.09'}",CHEMBL3613195,,CHEMBL3613195,7.30,0,http://www.openphacts.org/units/Nanomolar,2499660,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,15698944,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.04', 'le': '0.37', 'lle': '5.95', 'sei': '6.59'}",CHEMBL3613196,,CHEMBL3613196,7.40,0,http://www.openphacts.org/units/Nanomolar,2499661,=,1,1,=,,IC50,nM,,40.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,40.0
,,15698945,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(C)c23)c1,,,CHEMBL3611990,J Med Chem,2015,,CHEMBL3613197,,CHEMBL3613197,,0,http://www.openphacts.org/units/Nanomolar,2499662,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,15698946,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(Br)c23)c1,,,CHEMBL3611990,J Med Chem,2015,,CHEMBL3613198,,CHEMBL3613198,,0,http://www.openphacts.org/units/Nanomolar,2499663,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,15698947,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]cc(C)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '19.59', 'le': '0.38', 'lle': '6.14', 'sei': '7.03'}",CHEMBL3613199,,CHEMBL3613199,7.89,0,http://www.openphacts.org/units/Nanomolar,2499664,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698948,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]cc(Br)c23)c1,,,CHEMBL3611990,J Med Chem,2015,,CHEMBL3613305,,CHEMBL3613305,,0,http://www.openphacts.org/units/Nanomolar,2499807,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,15698949,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]c(Br)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '17.39', 'le': '0.40', 'lle': '4.96', 'sei': '7.18'}",CHEMBL3613306,,CHEMBL3613306,7.40,0,http://www.openphacts.org/units/Nanomolar,2499808,=,1,1,=,,IC50,nM,,40.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,40.0
,,15698950,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]c(-c4cccc(C(F)(F)F)c4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '16.08', 'le': '0.32', 'lle': '3.53', 'sei': '7.66'}",CHEMBL3613307,,CHEMBL3613307,7.89,0,http://www.openphacts.org/units/Nanomolar,2499809,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,15698951,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]c(Br)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '14.76', 'le': '0.34', 'lle': '4.69', 'sei': '6.15'}",CHEMBL3613308,,CHEMBL3613308,6.90,0,http://www.openphacts.org/units/Nanomolar,2499810,=,1,1,=,,IC50,nM,,126.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,126.0
,,15698952,[],CHEMBL3615799,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]c(-c4cccc(C(F)(F)F)c4)cc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '14.64', 'le': '0.29', 'lle': '3.67', 'sei': '6.95'}",CHEMBL3613309,,CHEMBL3613309,7.80,0,http://www.openphacts.org/units/Nanomolar,2499811,=,1,1,=,,IC50,nM,,16.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,16.0
,,15699045,[],CHEMBL3616263,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSRII cells preincubated for 30 mins followed by pervanadate solution addition measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '21.08', 'le': '0.42', 'lle': '5.62', 'sei': '7.09'}",CHEMBL3613195,,CHEMBL3613195,7.30,0,http://www.openphacts.org/units/Nanomolar,2499660,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,15699046,[],CHEMBL3616263,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSRII cells preincubated for 30 mins followed by pervanadate solution addition measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '18.02', 'le': '0.35', 'lle': '5.55', 'sei': '6.24'}",CHEMBL3613196,,CHEMBL3613196,7.00,0,http://www.openphacts.org/units/Nanomolar,2499661,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
,,15699047,[],CHEMBL3616263,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSRII cells preincubated for 30 mins followed by pervanadate solution addition measured after 20 mins by DELFIA,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(C)c23)c1,,,CHEMBL3611990,J Med Chem,2015,"{'bei': '24.40', 'le': '0.48', 'lle': '6.82', 'sei': '8.54'}",CHEMBL3613197,,CHEMBL3613197,8.80,0,http://www.openphacts.org/units/Nanomolar,2499662,=,1,1,=,,IC50,nM,,1.6,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,1.6
